title,link,keywords,views,thumbnails,channel_name,channel_id,publish_date,description
"함성도 꽃다발도 없었다…""죄송합니다"" 고개 숙인 야구대표팀 / 연합뉴스 (Yonhapnews)",/watch?v=pjxAju4aOAA,연합뉴스|yonhapnews|뉴스|영상|이슈|디지털|news|화제,2069157,https://i.ytimg.com/vi/pjxAju4aOAA/sddefault.jpg,연합뉴스 Yonhapnews,UCj3_t5p4L4aFsvdW3uHjnnw,2021-08-08,"함성도 꽃다발도 없었다…""죄송합니다"" 고개 숙인 야구대표팀
    (서울=연합뉴스) 김경문 감독이 이끄는 도쿄올림픽 야구대표팀이 굳은 표정으로 8일 오후 인천국제공항을 통해 귀국했습니다.

    야구대표팀은 참가 6개국 중 4위라는 초라한 성적으로 대회를 마감했는데요.

    올림픽 2연패 좌절이라는 아쉬운 결과보다 내용상으로 무기력한 경기를 한 탓에 귀국장 분위기는 싸늘했습니다.

    팬들의 실망감을 의식한 듯 선수들도 고개를 푹 숙인 채 서둘러 출구 쪽으로 발걸음을 옮겼는데요.

    취재진 앞에 선 김경문 감독은 ""죄송합니다""라는 말을 여러 차례 했습니다.

    그는 ""국민들이 많이 성원 보내고 응원해주셨는데 감독으로서 너무 기대에 보답을 못 해서 마음이 매우 아프다""고 씁쓸하게 소회를 밝혔는데요.

    한국야구의 거목 김응용(80) 전 대한야구소프트볼협회(KBSA) 회장도 쓴소리를 남겼습니다.

    김 전 회장은 8일 연합뉴스와 통화에서 ""도쿄올림픽 경기를 보다가 가슴이 매우 아팠다""며 ""과거 야구대표팀은 국제대회에서 죽기 살기로 했는데 이번엔 그런 모습이 사라진 것 같다""고 말했습니다. 영상으로 보시죠.

    [제작 : 김해연·서정인]
    [영상 : 연합뉴스TV]

#연합뉴스 #야구대표팀 #도쿄올림픽_야구 #야구대표팀입국 #강백호

◆ 연합뉴스 유튜브  : https://www.youtube.com/yonhap
◆ 연합뉴스 홈페이지→ http://www.yna.co.kr/
◆ 연합뉴스 페이스북→ https://www.facebook.com/yonhap/
◆ 연합뉴스 인스타 : https://goo.gl/UbqiQb

◆ 연합뉴스 비디오메타 채널https://www.youtube.com/channel/UCTMCrbtHU0M0SR6TuBrL4Pw"
강력한 토지 소유 규제...이낙연표 중산층 시대 열 것 [김어준의 뉴스공장 풀영상 8/9(월)],/watch?v=WCtrdLDLETk,TBS|김어준|뉴스공장|tbs|코로나|2021년|백신,352021,https://i.ytimg.com/vi/WCtrdLDLETk/sddefault.jpg?v=61108acd,TBS 시민의방송,UC5HSw5OY2vfVFSihpiB-AVQ,2021-08-08,"[TBS 유튜브(월) 생방송]
▶7시 6분 : 김어준의 뉴스공장

*공지*
저작권 문제로 [김어준생각] 코너 中 음원 부분이 삭제되었습니다. 
무삭제본은 클립 영상을 통해 확인하실 수 있습니다.
▶9일(월) [김어준생각] 무삭제
https://youtu.be/8BiLPsxZr8g
-----------------------------------------------------------------------------
8월 9일(월) 김어준의 뉴스공장

◎ 1부
[이 정도는 알아야 할 아침 뉴스]
- 류밀희 기자 (TBS)

[그것마저 알려주마] -전화연결
‘차기 대선 당선 가능성’에 대한 국민 여론은?
- 이강윤 소장 (한국사회여론연구소)

[인터뷰 제1공장] -전화연결 
오늘부터 전국 거리두기 2주 연장
""수도권 900명대 이하, 비수도권 확산 방지가 목표”
- 손영래 복지부 대변인 겸 중수본 사회전략반장

◎ 2부
[민주당 대선 경선 후보 릴레이 인터뷰]
""시행착오 없는 리더십.. 중산층 70%시대 열 것”
- 이낙연 더불어민주당 대선 경선 후보

◎ 3부
[황야의 우나이퍼] -전화연결
국민의힘 내부견제.. 윤•최 전략은? 
& 민주당 '원팀' 경선 승부수는? 
- 우상호 의원 (더불어민주당)

◎ 4부
[인터뷰 제2공장]
韓 국회, 인앱결제강제금지 법제화 
""美서도 지지.. 한국 법안 세계 선도할 것""
- 마크 뷰제 창립임원 (美 앱공정성연대)

[인터뷰 제3공장]
'인앱결제 방지법' 필요성과 남은 관문은?
""공정한 앱생태계 위해 필수.. 8월에 통과돼야”
- 조승래 의원 (더불어민주당)
----------------------------------------------
▶TBS 홈페이지 https://tbs.seoul.kr
▶TBS 페이스북  https://facebook.com/mylovetbs
▶TBS 블로그  https://blog.naver.com/tbstv
▶TBS 인스타그램 https://instagram.com/seoultbstv
▶TBS 유튜브 커뮤니티 https://www.youtube.com/c/seoultbstv/community"
"[자막뉴스] ""한국 같은 나라 없다"" 불만 표출...구글 '초비상' 걸린 이유 / YTN",/watch?v=x2ss4DKyjGU,source:영상|type:디지털|genre:경제|format:기타|series:자막뉴스,1347565,https://i.ytimg.com/vi/x2ss4DKyjGU/sddefault.jpg,YTN news,UChlgI3UHCOnwUGzWzbJ3H5w,2021-08-08,"안드로이드 기반 스마트폰에서 애플리케이션을 다운로드 받을 때는 구글 플레이스토어를 이용하게 됩니다.

그런데 이 과정에서 '구글 인앱'이라는 결제 방식이 문제가 되고 있습니다.

소비자가 앱을 사면 구글이 수수료를 떼고 개발자에게 주는데, 이 과정에서 반드시 '구글 인앱'이라는 결제 시스템을 이용해야 하고, 수수료도 30%를 떼겠다는 방침을 세운 겁니다.

최근 조사를 보면 구글 플레이스토어는 우리나라 콘텐츠 기업 94.7%가 이용할 정도로 시장을 지배하고 있습니다.

때문에 구글 인앱 의무화는 천문학적인 수수료 급증으로 이어질 수밖에 없습니다.

올해 4분기 추산 천 5백억 원이 넘는 추가 수수료 부담이 생길 것으로 전망되는데, 1년이면 6천억 원이 넘는 겁니다.

결국 앱 가격 상승으로 이어질 가능성이 큽니다. 

갑의 횡포라는 불만이 쏟아져 나오면서 국회도 입법에 착수했지만, 여야의 입장 차로 1년을 표류하다 최근에서야 상임위원회를 통과했습니다.

거래상 지위를 부당하게 이용해서 특정한 결제방식을 강제하거나 차별적인 조건과 제한을 부과하는 걸 금지하는 내용입니다. 

[한상혁 / 방송통신위원장 (지난달 20일) : 앱 마켓 사업자의 책임과 의무는 명확해지고 이용사업자의 권익은 증진되며 방송통신 이용자의 피해 예방에도 크게 기여할 것으로 기대합니다.]

방통위와 공정위의 마찰도 넘어야 할 산입니다.

구글 인앱 제재는 기존의 공정거래법으로도 충분히 가능하다는 겁니다.

[김재신 / 공정거래위원회 부위원장 (지난달 20일) : 공정거래법의 가장 전형적인 일관되게 집행해야 될 대표적인 법 위반 유형이고, 이거는 공정위가 전담해서 모든 사업에 동일하게 집행하게 해주십사….]

법안 처리가 목전에 놓이자 침묵을 지키던 구글도 공식 입장을 밝혔습니다.

윌슨 화이트 구글 공공정책 부문 총괄은 국내 언론과의 인터뷰에서 ""하나의 플랫폼으로 모든 앱 결제 내역을 확인할 수 있어 소비자 보호에 효율적""이라고 주장하며

다른 국가들은 한국처럼 빠른 속도로 법안 처리를 하지 않는다고 불만을 표출했습니다.

정부와 국회의 압박 속에 구글은 도입 시기를 오는 10월에서 내년 4월로 연기했습니다.

하지만 이마저도 심사를 거쳐 승인된 앱에 한해서만 유예하는 것이라 법안 처리까지 남은 시간은 많지 않습니다.

YTN 염혜원입니다.

▶ 기사 원문 : https://www.ytn.co.kr/_ln/0134_202108091303305777
▶ 제보 하기 : https://mj.ytn.co.kr/mj/mj_write.php

▣ YTN 유튜브 채널 구독 : http://goo.gl/Ytb5SZ

ⓒ YTN & YTN plus 무단 전재 및 재배포금지"
고교생들에 폭행당한 30대 숨져…그날 밤 무슨 일이 / JTBC 뉴스룸,/watch?v=Bo3hZ1BUMYI,JTBC|JTBC NEWS|뉴스|뉴스룸|손석희|newsroom|sohnsukhee|제이티비씨|제이티비씨 뉴스|ㅓ슟|제이티비시|제이티비시 뉴스|오대영|한민용|고교생|고등학생 폭력|고등학생 폭행 사망|폭행 사망|고교생 집단 폭행|30대 사망|고교생 폭행 30대 사망,288140,https://i.ytimg.com/vi/Bo3hZ1BUMYI/sddefault.jpg,JTBC News,UCsU-I-vHLiaMfV_ceaYz5rQ,2021-08-08,"한 30대 가장이 번화가에 있는 한 공원에서 고등학생 두 명에게 폭행을 당해 숨지는 일이 일어났습니다. 피를 흘리며 쓰러진 남성에게 지나가던 시민들이 응급처치까지 하며 살리려 했지만 다음날 끝내 병원에서 사망했습니다.

▶ 기사 전문 https://news.jtbc.joins.com/html/294/NB12019294.html
▶ 뉴스룸 다시보기 (https://bit.ly/2nxI8jQ)

#이자연기자 #JTBC뉴스룸 
☞JTBC유튜브 구독하기 (https://bit.ly/2hYgWZg)
☞JTBC유튜브 커뮤니티 (https://bit.ly/2LZIwke)

#JTBC뉴스 공식 페이지
(홈페이지) https://news.jtbc.joins.com
(APP) https://bit.ly/1r04W2D

페이스북 https://www.facebook.com/jtbcnews
트위터 https://twitter.com/JTBC_news
인스타그램 https://www.instagram.com/jtbcnews

☏ 제보하기 https://bit.ly/1krluzF
방송사 : JTBC (https://jtbc.joins.com)"
끝내 펑펑 운 메시…바르셀로나와 21년 동행 마침표 / 연합뉴스 (Yonhapnews),/watch?v=7X9OB0C8kiY,연합뉴스|yonhapnews|뉴스|영상|이슈|디지털|news|화제|메시|바르셀로나|축구|기자회견|눈물|스포츠,596400,https://i.ytimg.com/vi/7X9OB0C8kiY/sddefault.jpg,연합뉴스 Yonhapnews,UCj3_t5p4L4aFsvdW3uHjnnw,2021-08-08,"끝내 펑펑 운 메시…바르셀로나와 21년 동행 마침표

    (서울=연합뉴스) 스페인 프로축구 FC바르셀로나를 떠나게 된 리오넬 메시(34·아르헨티나)가 기자회견에서 북받치는 감정을 주체하지 못하고 끝내 눈물을 쏟았습니다.

    메시는 8일 오후(한국시간) 스페인 바르셀로나의 캄노우에서 열린 고별 기자회견에서 눈물을 흘리며 마지막 인사를 전했습니다.

    ""무슨 말을 해야 할 지 모르겠다""며 입을 연 그는 ""며칠 동안 무슨 이야기를 할지 고민했지만, 생각이 나지 않았다. 아직 (팀을 떠날) 준비가 되지 않았다""며 아쉬움을 토로했습니다.

    2000년 유스팀 시절부터 바르셀로나에서 뛰어온 그는 21년간 몸담은 팀을 떠나야 한다는 사실에 여전히 충격이 가시지 않은 듯했습니다.

    그러면서도 언젠가 다시 바르셀로나로 돌아오겠다는 약속을 남겼습니다.

    경기장 밖에는 수많은 팬들이 몰려와 메시가 탄 차가 빠져나가자 박수와 응원 보내며 마지막 작별을 고했습니다.

    바르셀로나는 현지시간으로 5일 메시와 결별을 선언했습니다.

    올해 6월로 계약이 끝난 메시는 바르셀로나와 재계약을 추진해 왔지만, 스페인 프리메라리가(라리가)의 재정 규정에 발목이 잡혔습니다.

    자유의 몸이 된 메시의 차기 행선지로는 프랑스 파리 생제르맹(PSG)이 거론되고 있습니다. 영상으로 보시죠.

    제작: 김건태·박도원
    영상: 로이터

#연합뉴스 #메시 #바르셀로나 #기자회견

◆ 연합뉴스 유튜브  : https://www.youtube.com/yonhap
◆ 연합뉴스 홈페이지→ http://www.yna.co.kr/
◆ 연합뉴스 페이스북→ https://www.facebook.com/yonhap/
◆ 연합뉴스 인스타 : https://goo.gl/UbqiQb

◆ 연합뉴스 비디오메타 채널https://www.youtube.com/channel/UCTMCrbtHU0M0SR6TuBrL4Pw"
"[이슈톡] ""울지마 뚝!"" 장난감으로 아기 달래는 도베르만 (2021.08.09/뉴스투데이/MBC)",/watch?v=HfmhU1PpOJI,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|반려견|아기|도베르만,233091,https://i.ytimg.com/vi/HfmhU1PpOJI/sddefault.jpg,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-08,"영국에서 우는 아기를 달래기 위해 자신의 장난감을 물어다 주는 반려견이 포착됐는데요.

다섯 번째 키워드는 ""도베르만의 아기 달래기""입니다.

https://imnews.imbc.com/replay/2021/nwtoday/article/6292069_34943.html

#반려견, #아기, #도베르만"
"""한국 맞아?""…웃통 벗고 차 위에 앉아 질주한 남자들 / SBS /  뉴스딱",/watch?v=nmcKxA0n0gk,KOREA NEWS|Korean News|News Network|SBS|SBS NEWS|SBS 뉴스|SEOUL BROADCASTING SYSTEM|yt:cc=on|대한민국 뉴스|서울 방송|에스비에스|에스비에스 뉴스|웃통|한국 맞아,193970,https://i.ytimg.com/vi/nmcKxA0n0gk/sddefault.jpg,SBS 뉴스,UCkinYTS9IHqOEwR1Sze2JTw,2021-08-08,"울산의 한 해수욕장 인근 도로에서 남성들이 상의를 벗은 채 달리는 자동차 지붕에 올라타거나 창문에 걸터앉은 모습이 포착돼 논란이 일고 있습니다.
상의를 벗은 남성 두 명이 달리는 자동차 지붕 위에 앉아있습니다.
다른 남성 한 명은 창문을 열고 걸터앉아 있는데요.

원문 기사 더보기 
https://news.sbs.co.kr/y/?id=N1006422568

[뉴스딱] 기사 더보기 
https://news.sbs.co.kr/y/t/?id=10000000188
 

#SBS뉴스 #질주 #승용차 

▶SBS 뉴스 채널 구독하기 : https://n.sbs.co.kr/youtube 
▶SBS 뉴스 라이브 : https://n.sbs.co.kr/youtubeLive , https://n.sbs.co.kr/live 

▶SBS 뉴스 제보하기
홈페이지: https://n.sbs.co.kr/inform 
애플리케이션: 'SBS뉴스' 앱 설치하고 제보 - https://n.sbs.co.kr/App 
카카오톡: 'SBS뉴스'와 친구 맺고 채팅 - https://pf.kakao.com/_ewsdq/chat 
페이스북: 'SBS뉴스' 메시지 전송 - https://www.facebook.com/sbs8news 
이메일: sbs8news@sbs.co.kr 
문자: #6000 
전화: 02-2113-6000 

홈페이지: https://news.sbs.co.kr/ 
페이스북: https://www.facebook.com/sbs8news 
트위터: https://www.twitter.com/sbs8news
카카오톡: https://pf.kakao.com/_ewsdq
인스타그램: https://www.instagram.com/sbsnews"
강원 영동 기습폭우 고립·침수…내일까지 최대 200mm (2021.08.08/뉴스데스크/MBC),/watch?v=L2lpg7x1iBE,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|영동|비피해|날씨|호우|강원|침수|고립|폭우|태풍 루핏,118044,https://i.ytimg.com/vi/L2lpg7x1iBE/sddefault.jpg,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-08,"제 9호 태풍 루핏의 영향으로 오늘 강원 영동 지역에 큰 비가 내렸습니다. 속초에서는 주택과 상가 30여 채가 물에 잠겼고 강릉에는 110밀리미터의 폭우가 쏟아져 도로가 잠기는 등 피해가 속출했습니다. 

https://imnews.imbc.com/replay/2021/nwdesk/article/6292003_34936.html

#영동, #폭우, #태풍루핏"
​[이알뉴] 이재명 '네거티브 중단'...이낙연도 '환영' 外(류밀희) / 尹 지지율 급락...이재명과 동률(이강윤) / 전국 거리두기 2주 더 연장(손영래)[김어준의 뉴스공장],/watch?v=GyeVa4cJi38,TBS|김어준|뉴스공장|tbs|코로나|2021년|백신,122481,https://i.ytimg.com/vi/GyeVa4cJi38/sddefault.jpg,TBS 시민의방송,UC5HSw5OY2vfVFSihpiB-AVQ,2021-08-08,"8월 9일(월) 김어준의 뉴스공장

◎ 1부
[이 정도는 알아야 할 아침 뉴스]
- 류밀희 기자 (TBS)

[그것마저 알려주마] -전화연결
‘차기 대선 당선 가능성’에 대한 국민 여론은?
- 이강윤 소장 (한국사회여론연구소)

[인터뷰 제1공장] -전화연결 
오늘부터 전국 거리두기 2주 연장
""수도권 900명대 이하, 비수도권 확산 방지가 목표”
- 손영래 복지부 대변인 겸 중수본 사회전략반장

▶인터뷰 전체 듣기 http://www.podbbang.com/ch/12548
----------------------------------------------
▶TBS 홈페이지 https://tbs.seoul.kr
▶TBS 페이스북  https://facebook.com/mylovetbs
▶TBS 블로그  https://blog.naver.com/tbstv
▶TBS 인스타그램 https://instagram.com/seoultbstv
▶TBS 유튜브 커뮤니티 https://www.youtube.com/c/seoultbstv/community"
전두환의 '광주행'과 이재용의 '가석방'/이번 추석엔 고향 갈 수 있을까?/윤석열의 '하락세' 분석/여서정 선수 인터뷰 - [LIVE] MBC 뉴스외전 2021년 08월 09일,/watch?v=PBIax_hqR8Y,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|930뉴스|12시뉴스|930|12시,115191,https://i.ytimg.com/vi/PBIax_hqR8Y/sddefault.jpg?v=6110d1c4,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-09,"MBC의 간판 뉴스프로그램 [뉴스외전]의 권순표 앵커가 고품격 소통 라이브 '외전의외전'을 선보입니다.

'뉴스외전'에 출연했던 각계 전문가 중 한 분을 모시고, 더 깊이 있는 정보를, 더 자유로운 형식으로, 더 소통하면서 전해드립니다.

오늘은 신장식 변호사와 함께 검찰의 부실수사 의혹이 일고 있는 옵티머스 사태와 삼성전자 이재용 부회장의 가석방을 두고 벌어지고 있는 여러 논쟁 등에 대한 애기 나눠보겠습니다.

""뉴스는 삶이다”

함께 분노하고, 함께 감시하고, 함께 연대하고, 함께 응원합니다. 

MBC뉴스데스크는 매일 저녁 7시 40분부터 저녁 9시까지 80분 동안 진행되며,

당일 핵심 뉴스를 다루는 1부와 심층 기획물을 보도하는 2부로 나뉘어 방송됩니다.

[평일]
05시 58분 MBC 뉴스투데이 1부
06시 25분 MBC 뉴스투데이 2부
09시 35분 MBC 930뉴스
12시 00분 MBC 12뉴스 
13시 50분 MBC 뉴스외전
17시 00분 MBC 5뉴스
19시 40분 MBC 뉴스데스크 1부
20시 30분 MBC 뉴스데스크 2부

[토요일]
07시 00분 MBC 뉴스투데이
12시 00분 MBC 뉴스
19시 55분 MBC 뉴스데스크

[일요일]
07시 00분 MBC 뉴스
12시 00분 MBC 뉴스
19시 50분 MBC 뉴스데스크

라이브 시각은 유튜브 편성 기준이며 당일 TV편성에 따라 달라질 수 있습니다.
MBC 뉴스는 페이스북을 통해서도 보실 수 있습니다,
https://www.facebook.com/MBCnews/

#뉴스외전 #이재용가석방 #윤석열"
'일요일 최다' 신규 확진‥18~49세 접종 예약 시작 - [LIVE] MBC 뉴스투데이 2021년 08월 09일,/watch?v=NTc9bAHoeEE,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|930뉴스|12시뉴스|930|12시,105106,https://i.ytimg.com/vi/NTc9bAHoeEE/sddefault.jpg?v=61103ce0,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-08,"태풍 '루핏' 영향‥강원 영동·부산 침수 피해 속출 / 사상 첫 무관중 도쿄올림픽 '17일의 열전' 폐막 / 전두환, 오늘 광주법원 항소심 재판 첫 출석 / 부산 4단계 격상‥해운대·광안리 해수욕장 폐장 / 미국 추가접종 임박‥파우치 ""부스터샷 필요"" / 함께 사는 공동체‥경비원 휴식공간 개선사업 / 폭염 속 태고의 신비‥한탄강, 코로나에 인기 역주행 / 검찰 '옵티머스 초기 수사 부실' 이례적 사과 / 강원 연안 수온 냉탕 온탕‥수산물 어획량 급감

""뉴스는 삶이다”

함께 분노하고, 함께 감시하고, 함께 연대하고, 함께 응원합니다. 

MBC뉴스데스크는 매일 저녁 7시 40분부터 저녁 9시까지 80분 동안 진행되며,

당일 핵심 뉴스를 다루는 1부와 심층 기획물을 보도하는 2부로 나뉘어 방송됩니다.

[평일]
05시 58분 MBC 뉴스투데이 1부
06시 25분 MBC 뉴스투데이 2부
09시 35분 MBC 930뉴스
12시 00분 MBC 12뉴스 
13시 50분 MBC 뉴스외전
17시 00분 MBC 5뉴스
19시 40분 MBC 뉴스데스크 1부
20시 30분 MBC 뉴스데스크 2부

[토요일]
07시 00분 MBC 뉴스투데이
12시 00분 MBC 뉴스
19시 55분 MBC 뉴스데스크

[일요일]
07시 00분 MBC 뉴스
12시 00분 MBC 뉴스
19시 50분 MBC 뉴스데스크

라이브 시각은 유튜브 편성 기준이며 당일 TV편성에 따라 달라질 수 있습니다.
MBC 뉴스는 페이스북을 통해서도 보실 수 있습니다,
https://www.facebook.com/MBCnews/


#코로나19 #도쿄올림픽 #태풍 #전두환"
"8.9 ""박근혜 풀어주려했다"".. 윤석열의 유체이탈 화법과 개판이된 선거판 / 고발뉴스 뉴스비평 451회",/watch?v=wIkWSQs7VBI,이상호|박지희|고발뉴스|Gobalnews|뉴스비평|다이빙벨|DivingBell|대통령의7시간|영화|이상호감독|다큐멘터리|세월호|검찰개혁|언론개혁|생중계|리포트|7시간|세월호7시간|뉴스검색|가짜뉴스단속반|웃기는뉴스,80252,https://i.ytimg.com/vi/wIkWSQs7VBI/sddefault.jpg?v=6110c9da,고발뉴스TV,UCX7-K_PSdtAiUDLEMQwrRoQ,2021-08-09,"8.9 ""박근혜 풀어주려했다"".. 윤석열의 유체이탈 화법과 개판이된 선거판 / 고발뉴스 뉴스비평 451회
[고발뉴스 ARS 후원] 1877-0786
[고발뉴스 인터넷 후원] https://mrmweb.hsit.co.kr/v2/Member/MemberJoin.aspx?action=join&server=Q/6dgbfOq1okczwtOPjOvg== 
[후원 계좌] KB국민 090501-04-230157 (주) 발뉴스
[PayPal 페이팔] gobalmart@naver.com

광고 예약 문의 Tel) 010 2684 8769 or gobalmart@naver.com
(광고상담 시간: 월~금 오전10시 ~ 오후6시)
쇼핑은 고발마트닷컴 https://www.gobalmart.com/"
