video_info_title,video_info_link,video_info_keywords,video_info_views,video_info_thumbnails,video_info_author,video_info_channelId,video_info_publish_date,video_info_description,video_info_summary_data
[재택플러스] 버스·지하철 꺼리고 택시 더 탔다 (2021.08.10/뉴스투데이/MBC),/watch?v=CyCofvq7VTc,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news,2321,https://i.ytimg.com/vi/CyCofvq7VTc/sddefault.jpg,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-09,"◀ 앵커 ▶

코로나19 감염 우려로 사회적 거리두기가 사회 곳곳에서 시행 중인데, 그래서일까요, 여러 명이 함께 타는 버스나 지하철보다 택시 이용률이 부쩍 늘었다고 합니다.

◀ 리포트 ▶

[김혜림]
""어쩔 수 없이 이용하기는 하는데, 사람들이 몰리는 출퇴근 시간대는 빽빽하다 보니까 부담이 되고…""

한 데이터 업체의 조사 결과, 우리 국민의 지난해 교통비 지출은 전년보다 3.2%, 결제 건수는 9.41% 줄은 걸로 나타났습니다.

대중 교통시설인 시내버스나 지하철 이용 감소 폭이 컸는데, 결제 건수 기준으로 22.6%가 줄었습니다.

재택근무와 온라인 수업 확대 등으로 유동인구가 많이 줄었기 때문일 것으로 분석됐는데요.

여행객도 줄면서 시외버스와 기차 역시 결제 건수와 지출액 모두 30% 가까이 줄었습니다.

반면 나만이 탑승할 수 있는 택시의 경우 정반대 이용률 추이를 보였는데요.

지난해 연간 택시 평균 결제 건수와 지출액이 각각 25% 이상 증가한 것으로 조사됐습니다.

업계에서는 코로나19 감염을 우려한 승객들이 다른 승객과의 접촉을 최소화 하기 위해 택시 이용을 더 선호한 결과로 분석했습니다.

◀ 앵커 ▶

코로나19가 대중교통 이용의 지형도까지 바꾸고 있는 셈인데요.

대중교통 이용할 때 마스크 착용과 거리 두기 유지 잊지 말아야겠습니다.

https://imnews.imbc.com/replay/2021/nwtoday/article/6292359_34943.html

#재택플러스, #코로나19, #버스",재택근무와 재택플러스
"부산도 '4단계' 돌입‥신규 확진 1,500명 안팎 예상 - [LIVE] MBC 뉴스투데이 2021년 08월 10일",/watch?v=vE294xeicFo,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|930뉴스|12시뉴스|930|12시,124947,https://i.ytimg.com/vi/vE294xeicFo/sddefault.jpg?v=61117ed5,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-09,"18~49세 접종 예약 시작‥모더나 도입 차질 / 이재용 오는 13일 가석방 출소‥""경제 상황 등 고려"" / 무더위 한풀 꺾인 말복‥곳곳 강한 소나기 / 항소심 출석 전두환‥20분 뒤 ""답답하다"" 퇴정 / ""북한 지령 받아 F-35A 도입 반대""‥혐의 부인 / 뜨거워진 바닷물‥양식어류 237만 마리 떼죽음 / 전남 강진 '묵은지' 전국으로‥'집밥 시대' 인기

""뉴스는 삶이다”

함께 분노하고, 함께 감시하고, 함께 연대하고, 함께 응원합니다. 

MBC뉴스데스크는 매일 저녁 7시 40분부터 저녁 9시까지 80분 동안 진행되며,

당일 핵심 뉴스를 다루는 1부와 심층 기획물을 보도하는 2부로 나뉘어 방송됩니다.

[평일]
05시 58분 MBC 뉴스투데이 1부
06시 25분 MBC 뉴스투데이 2부
09시 35분 MBC 930뉴스
12시 00분 MBC 12뉴스 
13시 50분 MBC 뉴스외전
17시 00분 MBC 5뉴스
19시 40분 MBC 뉴스데스크 1부
20시 30분 MBC 뉴스데스크 2부

[토요일]
07시 00분 MBC 뉴스투데이
12시 00분 MBC 뉴스
19시 55분 MBC 뉴스데스크

[일요일]
07시 00분 MBC 뉴스
12시 00분 MBC 뉴스
19시 50분 MBC 뉴스데스크

라이브 시각은 유튜브 편성 기준이며 당일 TV편성에 따라 달라질 수 있습니다.
MBC 뉴스는 페이스북을 통해서도 보실 수 있습니다,
https://www.facebook.com/MBCnews/


#이재용가석방 #백신접종 #해운대폐쇄",응원합니다 mbc뉴스데스크는
거침없는 확산세..의심신고 양성률 처음으로 4% 넘어 - [LIVE] MBC 뉴스데스크 2021년 08월 10일,/watch?v=nVx7Gg31zl8,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|930뉴스|12시뉴스|930|12시,112505,https://i.ytimg.com/vi/nVx7Gg31zl8/sddefault.jpg?v=61123311,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-10,"내일 2천 명 넘을 듯..확산세 계속 / 내년에는 국산 백신?..SK바이오사이언스 백신 3상 승인 / 남북 통신선 다시 '불통' / '슈퍼카'는 업무용? / 황당한 '가석방' 법 개정 / '차박'하다 숨진 50대 / 유흥주점 단속하니 편의점으로..밤 10시 편의점 '불야성' 

""뉴스는 삶이다”

함께 분노하고, 함께 감시하고, 함께 연대하고, 함께 응원합니다. 

MBC뉴스데스크는 매일 저녁 7시 40분부터 저녁 9시까지 80분 동안 진행되며,

당일 핵심 뉴스를 다루는 1부와 심층 기획물을 보도하는 2부로 나뉘어 방송됩니다.

[평일]
05시 58분 MBC 뉴스투데이 1부
06시 25분 MBC 뉴스투데이 2부
09시 35분 MBC 930뉴스
12시 00분 MBC 12뉴스 
13시 50분 MBC 뉴스외전
17시 00분 MBC 5뉴스
19시 40분 MBC 뉴스데스크 1부
20시 30분 MBC 뉴스데스크 2부

[토요일]
07시 00분 MBC 뉴스투데이
12시 00분 MBC 뉴스
19시 55분 MBC 뉴스데스크

[일요일]
07시 00분 MBC 뉴스
12시 00분 MBC 뉴스
19시 50분 MBC 뉴스데스크

라이브 시각은 유튜브 편성 기준이며 당일 TV편성에 따라 달라질 수 있습니다.
MBC 뉴스는 페이스북을 통해서도 보실 수 있습니다,
https://www.facebook.com/MBCnews/

#SK바이오사이언스 #남북통신 #뉴스데스크",sk바이오사이언스 mbc뉴스데스크는
"이재용 가석방의 논리와실체/백신도입 차질과 세계적 '갑'제약사들/가열되는 여야주자들의 당내 경쟁/한국 럭비, 98년의 도전 - [LIVE] MBC 뉴스외전 2021년 08월 10일",/watch?v=4Jyc7PW4vCQ,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|930뉴스|12시뉴스|930|12시,66599,https://i.ytimg.com/vi/4Jyc7PW4vCQ/sddefault.jpg?v=611222f6,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-10,"이재용 가석방‥""경제 상황 고려"", 효과는? / 신규 확진 1천540명‥""휴게소 4곳 선별진료소 운영"" / 이재명-이낙연, 네거티브 휴전 '아슬아슬'

""뉴스는 삶이다”

함께 분노하고, 함께 감시하고, 함께 연대하고, 함께 응원합니다. 

MBC뉴스데스크는 매일 저녁 7시 40분부터 저녁 9시까지 80분 동안 진행되며,

당일 핵심 뉴스를 다루는 1부와 심층 기획물을 보도하는 2부로 나뉘어 방송됩니다.

[평일]
05시 58분 MBC 뉴스투데이 1부
06시 25분 MBC 뉴스투데이 2부
09시 35분 MBC 930뉴스
12시 00분 MBC 12뉴스 
13시 50분 MBC 뉴스외전
17시 00분 MBC 5뉴스
19시 40분 MBC 뉴스데스크 1부
20시 30분 MBC 뉴스데스크 2부

[토요일]
07시 00분 MBC 뉴스투데이
12시 00분 MBC 뉴스
19시 55분 MBC 뉴스데스크

[일요일]
07시 00분 MBC 뉴스
12시 00분 MBC 뉴스
19시 50분 MBC 뉴스데스크

라이브 시각은 유튜브 편성 기준이며 당일 TV편성에 따라 달라질 수 있습니다.
MBC 뉴스는 페이스북을 통해서도 보실 수 있습니다,
https://www.facebook.com/MBCnews/

#뉴스외전 #권순표 #이재용가석방 #휴게소4곳선별진료소",선별진료소 mbc뉴스데스크는
[Live] MBC 뉴스 나우 이브닝 - 2021년 8월 10일 (화),/watch?v=506-sK0EP-A,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|뉴스외전|프리데스크,31082,https://i.ytimg.com/vi/506-sK0EP-A/sddefault.jpg?v=61122ed5,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-10,"-  MBC 뉴스 온라인 콘텐츠 스트리밍  -
라이브 시간 [월] - [금] 12:00 ~ 21:00

시각은 유튜브 편성 기준이며 당일 TV편성에 따라 달라질 수 있습니다.

[평일]

12시 00분 MBC 12뉴스 
13시 50분 MBC 뉴스외전
17시 00분 MBC 5뉴스
19시 40분 MBC 뉴스데스크 1부
20시 30분 MBC 뉴스데스크 2부



MBC 뉴스는 페이스북을 통해서도 보실 수 있습니다.
https://www.facebook.com/MBCnews/


엠빅뉴스 : https://www.youtube.com/channel/UCYRrUD5v5j_Ei8sKOo7mhoQ
엠라운지 : https://www.youtube.com/channel/UCXGh59C0ilyfsJaO59uR5Yw
14F : https://www.youtube.com/channel/UCLKuglhGlMmDteQKoniENIQ
스트레이트 : https://www.youtube.com/channel/UCSnghwknYf04dRFBtOtY8xA
통일전망대 : https://www.youtube.com/channel/UCsUZ7AMaOB56WsQgpQUNefA
MBC라디오 시사 : https://www.youtube.com/channel/UCTTmtS2ljy1vyl_s-d_LEHQ
오늘비와 : https://www.youtube.com/channel/UCs1omgoHHPENxs4b-fwMpPQ",뉴스데스크 엠빅뉴스
"'국정농단' 이재용 13일 가석방...""코로나·경제상황 고려"" - [풀영상] MBC 뉴스데스크 2021년 08월 09일",/watch?v=DdGrJ_Eri98,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news,29198,https://i.ytimg.com/vi/DdGrJ_Eri98/sddefault.jpg,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-09,"경영 즉시 복귀 어려워...이재용 앞날은 '산 넘어 산' / 일요일 확진 역대 최다...부산 해수욕장 전면 폐쇄 / ""이번 달 모더나 공급 절반만""...접종 간격 6주로 연장 / 백신 다 맞았는데...요양병원 '돌파감염' 잇따라 / 4단계에도 부분 등교...""유치원, 초 1·2, 고3은 매일"" / 잠깐 쏟아진 비에 도심 곳곳 침수...""예보하면 뭐 하나"" / 전두환 항소심 첫 출석...20분 만에 ""답답하다"" 퇴정 / 프로포폴 취해 종일 병상에...""사실상 마약장사"" / ""메달 못 따면 어때요""...결과보다 도전 즐겼다 / ""실력은 기본에 매력까지""...올림픽 빛낸 10대 스타들 / 日 엇갈린 올림픽 평가...스가 지지율은 취임 이후 '최저' / 18~49세 백신 접종 사전 예약 시작...현재 상황은? / '끼임사고' 위험 방치 여전...""그게 다 돈이에요, 돈"" / '열린민주당 통합론' 부상...네거티브 휴전은 '아슬아슬' / ""정책없이 계파만 만들어""...尹·崔 견제 본격화 / 재하청 거치며 1/7로 깎인 공사비...""현대산업개발 묵인"" / 3살 딸 혼자 두고 남친 만나러 간 엄마...숨진 뒤에도 방치 / ""컴퓨터 안 돼요""...객실로 종업원 부른 뒤 계산대 절도 / ""눈앞의 비틀거리는 차량""...경찰서장 일행이 10km 추격 / 중고로 김치냉장고 샀는데...""밑바닥에 현금 1억 원이"" / 동해안 수 천 마리 '돌고래 떼'...폭염에 올라간 수온 탓? / 세계 곳곳 '꺼지지 않는' 산불...탄소 배출량도 최대 / 더 빨라진 지구온난화...""30년 뒤 북극 얼음 다 녹을 수도"" / 또 타워크레인 추락 사고...30대 노동자 사망 / ""北 지령 받아 F-35A 도입 반대""...""실체 없는 탄압"" 혐의 부인 / 깊은 산골짜기에 숨어 잔인한 '개 전기 도살'  

""뉴스는 삶이다”

함께 분노하고, 함께 감시하고, 함께 연대하고, 함께 응원합니다. 

MBC뉴스데스크는 매일 저녁 7시 40분부터 저녁 9시까지 80분 동안 진행되며,

당일 핵심 뉴스를 다루는 1부와 심층 기획물을 보도하는 2부로 나뉘어 방송됩니다.

[평일]
05시 58분 MBC 뉴스투데이 1부
06시 25분 MBC 뉴스투데이 2부
09시 35분 MBC 930뉴스
12시 00분 MBC 12뉴스 
13시 50분 MBC 뉴스외전
17시 00분 MBC 5뉴스
19시 40분 MBC 뉴스데스크 1부
20시 30분 MBC 뉴스데스크 2부

[토요일]
07시 00분 MBC 뉴스투데이
12시 00분 MBC 뉴스
19시 55분 MBC 뉴스데스크

[일요일]
07시 00분 MBC 뉴스
12시 00분 MBC 뉴스
19시 50분 MBC 뉴스데스크

라이브 시각은 유튜브 편성 기준이며 당일 TV편성에 따라 달라질 수 있습니다.
MBC 뉴스는 페이스북을 통해서도 보실 수 있습니다,
https://www.facebook.com/MBCnews/

#요양병원_돌파감염 #日엇갈린_올림픽평가 #뉴스데스크",mbc뉴스데스크는 현대산업개발
내일 2천 명 넘을 듯‥의심신고 양성률 첫 4%대 (2021.08.10/뉴스데스크/MBC),/watch?v=ZIP6FYAvUcQ,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|코로나19|확진자|집단감염|4차유행|뮤지컬|부산|전통시장,20096,https://i.ytimg.com/vi/ZIP6FYAvUcQ/sddefault.jpg,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-10,"코로나 19 관련해서 최대, 처음이라는 기록이 여러 개 나왔습니다.
월요일 발생 기준으로 최대치였고 비수도권의 비중이 4차 유행 이후 가장 큰 수치입니다. 특히 확진자와 접촉하거나 동선이 겹쳐서 검사받은 이 중 확진된 비율이 처음으로 4%를 넘었습니다.
잇따른 적신호 속에 주말 영향이 사라진 내일, 사상 처음 2천 명 대 확진자가 발표될 것으로 보입니다.

https://imnews.imbc.com/replay/2021/nwdesk/article/6292544_34936.html

#코로나19, #확진자, #집단감염",뉴스데스크 접촉하거나
'재개된 KBO리그' '싸늘한 팬심 어떡하나' (2021.08.10/뉴스데스크/MBC),/watch?v=Rqs9wdEKhAU,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|프로야구|야구|키움|송우현|음주운전|기아|브룩스|대마초|두산|금지약물,12232,https://i.ytimg.com/vi/Rqs9wdEKhAU/sddefault.jpg,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-10,"도쿄올림픽으로 중단됐던 프로야구가 오늘부터 다시 시작돼 후반기 일정에 돌입했는데요.

하지만 도쿄올림픽 충격 속에 연일 악재가 끊이지 않으면서 그라운드엔 싸늘한 시선이 쏟아지고 있습니다.

https://imnews.imbc.com/replay/2021/nwdesk/article/6292573_34936.html

#프로야구, #야구, #키움",아침뉴스 뉴스데스크
"중대본 ""백신 1차 접종 마친 국민 41.6%"" - [LIVE] MBC 930뉴스 2021년 08월 10일",/watch?v=ODHrJOfWxl4,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|930뉴스|12시뉴스|930|12시,10354,https://i.ytimg.com/vi/ODHrJOfWxl4/sddefault.jpg?v=6111c0df,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-09,"중대본 ""백신 1차 접종 마친 국민 41.6%"" - [LIVE] MBC 930뉴스 2021년 08월 10일



""뉴스는 삶이다”

함께 분노하고, 함께 감시하고, 함께 연대하고, 함께 응원합니다. 

MBC뉴스데스크는 매일 저녁 7시 40분부터 저녁 9시까지 80분 동안 진행되며,

당일 핵심 뉴스를 다루는 1부와 심층 기획물을 보도하는 2부로 나뉘어 방송됩니다.

[평일]
05시 58분 MBC 뉴스투데이 1부
06시 25분 MBC 뉴스투데이 2부
09시 35분 MBC 930뉴스
12시 00분 MBC 12뉴스 
13시 50분 MBC 뉴스외전
17시 00분 MBC 5뉴스
19시 40분 MBC 뉴스데스크 1부
20시 30분 MBC 뉴스데스크 2부

[토요일]
07시 00분 MBC 뉴스투데이
12시 00분 MBC 뉴스
19시 55분 MBC 뉴스데스크

[일요일]
07시 00분 MBC 뉴스
12시 00분 MBC 뉴스
19시 50분 MBC 뉴스데스크


라이브 시각은 유튜브 편성 기준이며 당일 TV편성에 따라 달라질 수 있습니다.
MBC 뉴스는 페이스북을 통해서도 보실 수 있습니다,
https://www.facebook.com/MBCnews/
카테고리       뉴스/정치


#930뉴스 #백신1차접종자 #코로나19",mbc뉴스데스크는 백신1차접종자
불티나게 팔린 '슈퍼카' 누가 샀나 봤더니…85%가 '법인' (2021.08.10/뉴스데스크/MBC),/watch?v=hpQ4RseVmBc,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|슈퍼카|법인|코로나19,7168,https://i.ytimg.com/vi/hpQ4RseVmBc/sddefault.jpg,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-10,"초고가 슈퍼카들이죠. 마이바흐, 람보르기니,롤스로이스까지.
코로나19로 어려운 사람들이 많은 요즘 한쪽에서는 이런 고급 수입차들이 불티나게 팔리고 있습니다. 누가 이런 차들을 샀는지 살펴봤더니 대부분 개인이 아니라 법인들이었습니다.

https://imnews.imbc.com/replay/2021/nwdesk/article/6292553_34936.html

#슈퍼카, #법인, #코로나19",뉴스데스크 슈퍼카들이죠
"국산 코로나 백신 임상 3상 승인…""내년 상반기 상용화"" (2021.08.10/뉴스데스크/MBC)",/watch?v=QbxDsyuzxGs,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|SK바이오사이언스|GBP510|백신개발|코로나19,6480,https://i.ytimg.com/vi/QbxDsyuzxGs/sddefault.jpg,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-10,"국내 업체가 개발하고 있는 코로나19 백신이 처음으로 개발의 마지막 단계인 임상 3상에 승인을 받았습니다. 아직 임상 2상이 진행 중이지만 지금까지 확인된 안전성이나 효과를 볼 때 3상 가능성이 충분하다는 건데요.

https://imnews.imbc.com/replay/2021/nwdesk/article/6292546_34936.html

#SK바이오사이언스, #GBP510, #백신개발",sk바이오사이언스 충분하다는
"[단독] 주름 개선 '연어 주사'…""원액 줄이고 식염수 섞어"" (2021.08.10/뉴스데스크/MBC)",/watch?v=tF1u0gOwwnk,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|강남|성형 클리닉|불법 투약|미용 주사|식염수|물타기,4422,https://i.ytimg.com/vi/tF1u0gOwwnk/sddefault.jpg,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-10,"서울 강남의 한 유명 프랜차이즈 성형 클리닉에서, 환자들에게 프로포폴을 불법으로 투약해 왔다는 내부 폭로가 나와서 경찰이 수사에 착수했다는 소식을 어제 전해 드렸죠.

그런데 이 병원에서 매출을 올리기 위해 미용 주사에 상습적으로 식염수를 타서 장사를 해왔다는 증언도 나왔습니다. 

https://imnews.imbc.com/replay/2021/nwdesk/article/6292556_34936.html

#강남, #성형클리닉, #식염수",상습적으로 환자들에게
